# k [h/Mpc]    P(k) [(Mpc/h)^3]
3.391725e-01 1.063500e-01
3.431148e-01 1.037453e-01
3.471042e-01 1.011521e-01
3.511413e-01 9.860457e-02
3.552270e-01 9.613312e-02
3.593618e-01 9.376326e-02
3.635464e-01 9.151249e-02
3.677817e-01 8.938795e-02
3.720682e-01 8.738211e-02
3.764069e-01 8.547443e-02
3.807985e-01 8.363535e-02
3.852437e-01 8.183500e-02
3.897434e-01 8.004897e-02
3.942985e-01 7.826109e-02
3.989097e-01 7.646336e-02
4.035781e-01 7.465370e-02
4.083044e-01 7.283887e-02
4.130896e-01 7.103403e-02
4.179347e-01 6.925996e-02
4.228407e-01 6.753672e-02
4.278086e-01 6.587650e-02
4.328393e-01 6.428254e-02
4.379341e-01 6.275187e-02
4.430939e-01 6.127847e-02
4.483200e-01 5.985219e-02
4.536134e-01 5.845928e-02
4.589754e-01 5.708423e-02
4.644072e-01 5.571749e-02
4.699101e-01 5.435848e-02
4.754854e-01 5.301235e-02
4.811345e-01 5.168550e-02
4.868588e-01 5.038376e-02
4.926596e-01 4.911477e-02
4.985386e-01 4.788584e-02
5.044973e-01 4.669848e-02
5.105371e-01 4.554681e-02
5.166599e-01 4.442395e-02
5.228673e-01 4.332526e-02
5.291610e-01 4.224661e-02
5.355430e-01 4.118355e-02
5.420151e-01 4.013417e-02
5.485792e-01 3.910265e-02
5.552375e-01 3.809395e-02
5.619920e-01 3.710995e-02
5.688449e-01 3.615075e-02
5.757986e-01 3.521737e-02
5.828553e-01 3.430826e-02
5.900176e-01 3.341929e-02
5.972881e-01 3.254746e-02
6.046694e-01 3.169226e-02
6.121642e-01 3.085329e-02
6.197756e-01 3.003099e-02
6.275066e-01 2.922645e-02
6.353602e-01 2.844253e-02
6.433399e-01 2.767666e-02
6.514491e-01 2.692806e-02
6.596913e-01 2.619741e-02
6.680705e-01 2.548178e-02
6.765905e-01 2.477998e-02
6.852555e-01 2.409441e-02
6.940699e-01 2.342266e-02
7.030382e-01 2.276584e-02
7.121653e-01 2.212523e-02
7.214563e-01 2.149854e-02
7.309164e-01 2.088542e-02
7.405512e-01 2.028681e-02
7.503668e-01 1.969930e-02
7.603693e-01 1.912533e-02
7.705653e-01 1.856566e-02
7.809619e-01 1.801549e-02
7.915664e-01 1.747943e-02
8.023866e-01 1.695460e-02
8.134309e-01 1.644248e-02
8.247081e-01 1.593943e-02
8.362275e-01 1.544856e-02
8.479993e-01 1.496840e-02
8.600339e-01 1.449843e-02
8.723429e-01 1.403918e-02
8.849383e-01 1.358960e-02
8.978332e-01 1.315056e-02
9.110415e-01 1.272094e-02
9.245782e-01 1.229957e-02
9.384593e-01 1.188798e-02
9.527022e-01 1.148556e-02
9.673256e-01 1.109189e-02
9.823496e-01 1.070665e-02
9.977960e-01 1.032946e-02
1.013689e+00 9.961016e-03
1.030053e+00 9.600332e-03
1.046917e+00 9.247162e-03
1.064311e+00 8.901499e-03
1.082269e+00 8.563328e-03
1.100826e+00 8.232320e-03
1.120024e+00 7.908136e-03
1.139904e+00 7.590933e-03
1.160517e+00 7.279794e-03
1.181915e+00 6.976563e-03
1.204157e+00 6.678961e-03
1.227309e+00 6.387644e-03
1.251443e+00 6.102400e-03
1.276639e+00 5.823043e-03
1.302989e+00 5.549691e-03
1.330592e+00 5.281968e-03
1.359562e+00 5.019693e-03
1.390025e+00 4.763152e-03
1.422123e+00 4.512090e-03
1.456015e+00 4.266268e-03
1.491880e+00 4.026225e-03
1.529919e+00 3.791188e-03
1.570355e+00 3.562520e-03
1.613441e+00 3.337751e-03
1.659453e+00 3.120068e-03
1.708697e+00 2.907288e-03
1.761509e+00 2.701632e-03
1.818245e+00 2.502083e-03
1.879287e+00 2.309475e-03
1.945024e+00 2.124158e-03
2.015848e+00 1.946566e-03
2.092138e+00 1.777387e-03
2.174243e+00 1.617100e-03
2.262468e+00 1.466129e-03
2.357065e+00 1.325085e-03
2.458226e+00 1.194072e-03
2.566091e+00 1.072918e-03
2.680756e+00 9.621318e-04
2.802297e+00 8.610266e-04
2.930782e+00 7.687758e-04
3.066298e+00 6.861114e-04
3.208955e+00 6.116458e-04
3.358903e+00 5.441977e-04
3.516334e+00 4.840811e-04
3.681479e+00 4.302383e-04
3.854611e+00 3.820952e-04
4.036040e+00 3.391418e-04
4.226109e+00 3.008020e-04
4.425194e+00 2.666232e-04
4.633697e+00 2.361280e-04
4.852048e+00 2.090347e-04
5.080702e+00 1.848287e-04
5.320140e+00 1.632929e-04
5.570866e+00 1.441839e-04
5.833411e+00 1.271252e-04
6.108330e+00 1.120687e-04
6.396206e+00 9.862269e-05
6.697650e+00 8.669437e-05
7.013300e+00 7.611537e-05
7.343827e+00 6.670049e-05
7.689931e+00 5.842246e-05
8.052346e+00 5.107232e-05
8.431841e+00 4.455970e-05
8.829222e+00 3.879799e-05
9.245330e+00 3.369557e-05
9.681049e+00 2.921823e-05
1.013730e+01 2.526150e-05
1.061506e+01 2.179079e-05
1.111533e+01 1.870394e-05
1.163918e+01 1.602943e-05
1.218772e+01 1.369999e-05
1.276211e+01 1.163194e-05
1.336357e+01 9.851530e-06
1.399337e+01 8.273103e-06
1.465286e+01 6.944549e-06
1.534343e+01 5.802804e-06
1.606654e+01 4.805478e-06
1.682374e+01 3.953533e-06
1.761661e+01 3.238761e-06
1.844686e+01 2.616772e-06
1.931623e+01 2.104661e-06
2.022658e+01 1.678695e-06
2.117983e+01 1.322952e-06
2.217800e+01 1.033279e-06
2.322322e+01 7.975503e-07
2.431770e+01 6.068479e-07
2.546375e+01 4.552508e-07
2.666382e+01 3.383859e-07
2.792045e+01 2.467179e-07
2.923630e+01 1.778034e-07
3.061417e+01 1.255480e-07
3.205697e+01 8.717082e-08
3.356777e+01 5.954284e-08
3.514977e+01 3.992381e-08
3.680632e+01 2.608074e-08
3.854095e+01 1.687461e-08
4.035733e+01 1.053524e-08
4.225931e+01 6.459665e-09
4.425093e+01 3.895374e-09
4.633642e+01 2.286940e-09
4.852018e+01 1.329969e-09
5.080687e+01 7.408017e-10
5.320132e+01 4.052160e-10
5.570862e+01 2.168195e-10
5.833409e+01 1.130019e-10
6.108329e+01 5.720307e-11
6.396206e+01 2.849443e-11
6.697650e+01 1.432266e-11
7.013300e+01 6.804958e-12
7.343827e+01 3.222655e-12
7.689931e+01 1.501497e-12
8.052346e+01 6.745825e-13
8.431841e+01 2.998027e-13
8.829222e+01 1.344232e-13
9.245330e+01 5.686037e-14
9.681049e+01 2.323414e-14
1.013730e+02 1.000809e-14
1.061506e+02 4.053171e-15
1.111533e+02 1.696714e-15
1.163918e+02 6.631623e-16
1.218772e+02 2.685109e-16
1.276211e+02 1.051861e-16
1.336357e+02 4.191436e-17
1.399337e+02 1.709376e-17
1.465286e+02 6.065402e-18
1.534343e+02 2.379446e-18
1.606654e+02 8.641473e-19
1.682374e+02 3.206590e-19
1.761661e+02 1.232773e-19
1.844686e+02 4.619935e-20
1.931623e+02 1.752981e-20
2.022658e+02 6.411601e-21
2.117983e+02 2.357621e-21
2.217800e+02 8.412862e-22
2.322322e+02 3.173814e-22
2.431770e+02 1.070951e-22
2.546375e+02 3.650170e-23
2.666382e+02 1.453056e-23
2.792045e+02 5.229256e-24
